reviewid,electronic,experimental,folk/country,global,jazz,metal,pop/r&b,rap,rock,unknown
13191,0,1,0,0,0,0,0,0,1,0
13192,0,0,0,0,0,0,0,1,0,0
13193,0,0,0,0,0,0,0,0,0,1
13195,0,1,0,0,0,1,0,0,0,0
13196,0,1,0,0,0,0,0,0,1,0
13197,0,0,1,0,0,0,0,0,0,0
13198,0,0,0,0,0,1,0,0,1,0
13199,1,0,0,0,0,0,0,0,0,0
13200,0,0,0,0,0,0,0,0,1,0
13201,0,0,0,0,0,0,0,0,1,0
13202,0,0,0,0,0,0,0,0,1,0
13204,0,0,0,0,0,0,0,0,1,0
13206,0,0,0,0,0,0,0,0,0,1
13207,1,0,0,0,0,0,0,0,1,0
13208,1,0,0,0,0,0,1,0,0,0
13209,1,0,0,0,0,0,0,0,1,0
13210,0,0,0,0,0,0,0,0,1,0
13211,0,0,0,0,0,0,0,1,0,0
13212,1,0,0,0,0,0,0,0,1,0
13213,0,0,0,0,0,0,0,1,0,0
13214,0,0,0,0,0,0,0,0,1,0
13215,0,0,0,0,0,0,0,0,1,0
13216,1,0,0,0,0,0,0,0,1,0
13218,0,0,0,0,0,0,0,0,1,0
13219,0,0,0,0,0,0,0,0,1,0
13220,0,0,0,0,0,0,0,0,1,0
13221,0,1,1,0,0,0,0,0,0,0
13223,0,0,0,0,0,0,0,0,1,0
13224,1,0,0,0,0,0,0,0,1,0
13225,0,1,0,0,0,0,0,0,1,0
13226,0,0,0,0,0,0,0,0,1,0
13227,0,0,0,0,0,0,1,0,0,0
13228,0,0,0,0,0,0,0,1,0,0
13229,0,0,0,0,0,0,0,0,1,0
13230,0,0,0,0,0,0,0,0,0,1
13231,1,0,0,0,0,0,0,0,0,0
13232,0,1,0,0,0,0,0,0,1,0
13233,0,0,0,0,0,0,1,0,0,0
13234,0,0,0,0,0,0,0,0,1,0
13235,0,0,0,0,0,0,0,0,1,0
13236,0,0,0,1,0,0,1,0,0,0
13237,0,0,0,0,0,0,0,0,1,0
13238,0,0,0,0,0,0,0,1,0,0
13239,0,0,0,0,0,1,0,1,1,0
13240,0,0,0,0,1,0,0,0,0,0
13241,0,0,0,0,0,0,0,1,0,0
13242,0,0,0,0,0,0,0,1,0,0
13243,0,0,0,0,0,0,0,0,0,1
13244,0,0,0,0,0,0,0,0,1,0
13245,1,0,0,0,0,0,0,0,0,0
13247,1,0,0,1,1,0,0,0,0,0
13249,0,0,0,0,0,0,1,1,0,0
13250,0,0,0,0,0,0,0,0,1,0
13251,1,0,0,0,0,0,0,0,0,0
13252,0,1,0,0,0,0,0,0,1,0
13254,1,0,0,0,0,0,1,0,0,0
13255,0,0,0,0,0,0,0,0,1,0
13256,0,0,0,0,0,1,0,0,1,0
13257,0,0,0,0,0,0,0,0,1,0
13258,0,0,0,1,0,0,0,0,0,0
13259,0,0,0,0,0,0,0,0,1,0
13260,0,0,0,0,0,1,0,1,0,0
13261,0,0,0,0,0,0,0,0,1,0
13262,0,0,0,0,0,0,0,0,1,0
13263,0,0,0,0,0,0,0,0,1,0
13265,0,0,0,0,0,0,1,0,0,0
13266,1,0,0,0,0,0,0,0,0,0
13267,0,1,0,0,1,0,0,0,0,0
13268,1,0,0,0,0,0,0,0,0,0
13269,1,0,0,0,0,0,0,0,0,0
13270,0,0,0,0,0,0,0,0,1,0
13271,0,0,0,0,0,0,0,0,1,0
13272,0,1,0,0,0,0,0,0,1,0
13273,1,0,0,0,0,0,0,0,0,0
13274,0,0,0,0,0,0,0,0,0,1
13275,0,0,0,0,0,0,0,1,0,0
13276,1,0,0,0,0,0,0,0,1,0
13278,0,0,1,0,0,0,0,0,0,0
13279,0,0,0,0,0,0,0,0,1,0
13280,1,0,0,0,0,0,0,0,1,0
13283,0,1,0,0,1,0,0,0,1,0
13285,0,0,0,0,0,0,0,0,0,1
13286,0,0,0,0,0,0,0,0,1,0
13287,1,0,0,0,0,0,0,0,1,0
13289,0,1,0,0,0,0,0,0,0,0
13290,0,0,0,0,0,0,0,0,1,0
13291,0,0,0,0,0,0,0,0,1,0
13292,1,0,0,0,0,0,0,0,0,0
13293,0,0,0,0,0,0,0,0,1,0
13294,1,0,0,0,0,0,0,0,1,0
13295,0,0,1,0,0,0,0,0,0,0
13297,1,0,0,0,0,0,0,0,1,0
13299,0,0,0,0,0,0,0,0,1,0
13301,0,0,0,0,1,0,1,0,0,0
13302,0,0,0,0,0,0,0,0,0,1
13303,0,1,0,0,0,0,0,0,0,0
13304,0,0,0,0,0,0,0,0,1,0
13305,0,1,0,0,0,0,1,0,0,0
13306,0,0,0,0,0,0,0,0,1,0
13307,1,0,0,0,0,0,0,0,0,0
13308,0,0,0,0,0,0,0,0,1,0
13309,0,0,0,0,0,0,0,1,0,0
13310,1,1,0,0,0,0,0,0,1,0
13311,0,1,0,0,0,0,0,0,1,0
13312,0,0,0,0,0,0,0,0,1,0
13313,0,0,0,0,0,0,0,0,1,0
13314,0,0,0,0,0,0,0,0,1,0
13315,1,0,0,0,0,0,0,0,1,0
13316,0,0,0,0,0,0,1,0,0,0
13317,1,0,0,0,0,0,0,0,1,0
13318,0,0,1,0,0,0,0,0,0,0
13319,0,0,0,0,0,0,0,1,1,0
13320,0,1,0,0,0,0,0,0,0,0
13321,0,0,0,0,0,0,1,0,0,0
13322,0,0,0,0,0,0,0,0,1,0
13324,0,0,0,0,0,0,0,0,1,0
13325,1,0,0,0,0,0,0,0,0,0
13326,1,0,0,0,0,0,0,0,1,0
13327,0,0,0,0,0,1,0,0,1,0
13328,1,0,0,0,0,0,0,0,1,0
13329,0,0,0,0,0,0,0,1,0,0
13330,0,0,0,0,0,0,0,0,0,1
13331,0,0,0,0,0,1,0,0,0,0
13332,0,0,0,0,0,0,0,0,1,0
13333,0,0,0,0,0,0,1,0,0,0
13334,1,0,0,0,0,0,0,0,0,0
13335,0,0,1,0,0,0,0,0,0,0
13339,1,0,0,0,0,0,0,0,1,0
13340,0,0,0,0,0,0,0,0,1,0
13341,0,0,0,0,0,0,0,0,1,0
13342,0,0,0,0,0,0,1,0,0,0
13343,0,0,0,1,0,0,0,0,0,0
13344,0,0,0,0,0,0,0,0,0,1
13345,0,0,0,0,0,0,1,0,0,0
13346,0,0,0,0,0,0,1,0,0,0
13347,1,0,0,0,0,0,0,0,0,0
13348,0,0,0,0,0,0,0,0,1,0
13349,0,1,0,0,0,0,0,0,1,0
13350,0,0,0,0,0,0,0,0,1,0
13351,0,0,0,0,0,0,0,0,1,0
13352,0,1,0,0,0,0,0,0,0,0
13353,0,0,0,0,0,0,0,0,1,0
13354,0,0,0,0,0,0,0,1,0,0
13355,0,0,0,0,0,0,1,0,0,0
13356,0,0,0,0,0,0,0,1,0,0
13357,0,0,0,0,0,0,1,0,0,0
13358,0,0,0,0,0,0,0,0,1,0
13359,0,0,0,0,1,1,0,0,1,0
13360,0,0,0,0,0,0,0,0,0,1
13361,0,0,0,0,0,0,0,0,0,1
13362,0,0,0,0,0,0,0,0,1,0
13363,1,0,0,0,0,0,0,0,0,0
13364,0,0,0,0,0,0,0,0,1,0
13365,1,0,0,0,0,0,0,0,0,0
13366,1,0,0,0,0,0,0,0,0,0
13367,0,1,0,0,0,0,0,0,1,0
13368,1,0,0,0,0,0,0,0,1,0
13369,1,0,0,0,0,0,1,0,1,0
13370,1,0,0,0,0,0,0,0,1,0
13371,0,0,0,0,0,0,0,0,1,0
13372,0,0,0,0,0,0,1,0,0,0
13373,0,0,0,0,0,0,0,1,0,0
13374,0,0,0,0,0,0,0,0,1,0
13375,0,0,0,0,0,0,0,0,1,0
13376,1,0,0,0,0,0,1,0,0,0
13377,1,0,0,0,0,0,0,0,1,0
13378,1,0,0,0,0,0,0,0,0,0
13379,0,0,0,1,1,0,0,0,0,0
13380,0,0,0,0,0,0,0,0,1,0
13381,0,0,0,0,0,1,0,0,0,0
13382,0,0,0,0,0,0,0,0,1,0
13383,1,0,0,0,0,0,0,0,1,0
13384,0,0,0,0,0,0,0,0,1,0
13385,0,0,0,0,0,0,0,0,1,0
13386,0,0,0,0,0,0,0,0,1,0
13387,0,0,0,0,0,0,1,0,0,0
13388,0,1,0,0,0,0,0,0,1,0
13389,0,1,0,0,0,0,0,0,0,0
13390,0,0,0,0,0,0,0,0,1,0
13391,0,0,0,1,0,0,0,0,0,0
13392,1,0,0,0,1,0,0,0,1,0
13393,1,0,0,0,0,0,0,0,0,0
13394,0,0,0,0,0,0,0,0,1,0
13395,0,1,0,0,0,0,0,0,1,0
13396,1,0,0,0,0,0,0,0,1,0
13398,0,0,0,0,0,0,0,0,1,0
13399,0,0,0,0,0,0,0,0,1,0
13400,1,0,0,0,0,0,1,0,0,0
13401,0,0,0,0,0,0,0,0,1,0
13402,0,1,0,0,0,0,0,0,1,0
13403,0,0,0,0,0,0,0,0,1,0
13404,1,0,0,0,0,0,1,0,0,0
13405,1,0,0,0,0,0,0,0,1,0
13406,1,0,0,0,0,0,0,0,0,0
13407,0,0,0,0,0,0,0,0,1,0
13408,0,0,0,0,0,0,0,0,1,0
13409,0,0,0,0,0,0,0,0,1,0
13410,1,0,0,0,0,0,0,0,0,0
13411,0,0,0,0,0,0,0,0,1,0
13412,0,0,0,0,0,0,0,0,0,1
13413,0,0,0,0,0,0,0,0,1,0
13414,1,0,0,0,0,0,0,0,0,0
13415,0,0,0,0,0,0,0,0,1,0
13416,0,0,0,0,0,0,0,0,1,0
13417,0,0,0,0,0,0,0,0,1,0
13418,0,0,0,0,0,0,0,0,1,0
13419,0,0,0,0,0,0,0,0,1,0
13420,1,0,0,0,0,0,0,0,1,0
13421,0,0,0,0,0,0,0,0,1,0
13422,0,0,0,0,0,0,0,0,1,0
13423,0,0,0,0,0,0,0,0,1,0
13424,0,0,0,0,0,0,0,0,1,0
13425,0,0,0,0,0,0,0,0,1,0
13426,0,0,0,0,0,0,0,0,1,0
13427,1,0,0,0,0,0,0,0,1,0
13428,0,0,0,0,0,0,0,0,1,0
13429,0,0,0,0,0,0,0,0,1,0
13430,0,0,0,0,0,0,0,0,1,0
13431,0,0,0,0,0,0,0,0,1,0
13432,0,0,0,0,0,0,0,0,1,0
13433,0,0,0,0,0,0,0,0,1,0
13434,0,0,0,0,0,0,0,0,1,0
13435,0,0,0,0,0,0,0,0,1,0
13436,0,0,0,0,0,0,0,0,1,0
13437,0,0,0,0,0,0,0,0,1,0
13438,1,0,0,0,0,0,0,0,1,0
13439,0,0,0,0,0,0,0,0,1,0
13440,0,0,0,0,0,0,0,0,1,0
13441,0,0,0,0,0,0,0,1,0,0
13442,0,0,0,0,0,0,0,0,1,0
13443,0,0,0,0,0,0,0,0,1,0
13444,0,0,0,0,0,0,0,0,1,0
13445,0,0,0,0,0,0,0,1,0,0
13446,0,0,0,0,0,0,0,0,1,0
13447,0,0,0,0,0,0,0,0,1,0
13448,0,0,0,0,0,0,0,1,0,0
13449,0,0,0,0,0,0,0,0,1,0
13450,0,0,0,0,0,0,0,1,1,0
13451,1,0,0,0,0,0,0,0,1,0
13452,0,0,0,0,0,0,0,0,1,0
13453,0,0,0,0,0,0,0,0,1,0
13454,0,0,0,0,0,0,0,0,1,0
13455,0,0,0,0,0,0,0,0,0,1
13456,0,0,0,0,0,0,1,1,0,0
13457,0,0,0,0,0,0,1,0,0,0
13458,0,1,0,0,0,0,0,0,1,0
13459,0,0,0,0,0,0,0,0,0,1
13460,0,0,0,0,0,0,0,0,0,1
13461,0,0,0,0,0,0,0,0,1,0
13462,1,0,0,0,0,0,0,0,1,0
13463,1,0,0,0,0,0,0,0,1,0
13464,0,0,0,0,0,0,0,0,0,1
13465,0,0,0,0,0,1,0,0,1,0
13466,0,0,0,0,0,0,0,1,0,0
13467,0,0,0,0,0,0,0,0,1,0
13468,0,1,0,0,0,0,0,0,0,0
13469,0,0,0,0,0,0,0,0,1,0
13470,1,0,0,0,0,0,0,0,1,0
13471,0,0,0,0,0,0,0,1,0,0
13472,1,0,0,0,0,0,0,0,0,0
13473,0,0,0,0,0,1,0,0,1,0
13474,0,0,0,0,0,0,0,0,1,0
13475,0,0,0,0,0,0,0,1,0,0
13476,0,0,0,0,0,0,0,0,1,0
13477,0,0,0,0,0,0,0,0,1,0
13478,0,0,0,0,0,0,0,0,1,0
13479,0,0,0,0,0,0,0,0,1,0
13480,0,0,0,0,0,0,0,0,1,0
13481,0,1,0,0,0,0,0,0,1,0
13482,0,0,0,0,0,0,0,0,1,0
13483,0,0,0,0,0,0,0,0,1,0
13484,0,0,0,0,0,0,0,0,1,0
13485,0,0,0,0,0,0,0,0,1,0
13486,0,0,0,0,0,0,0,0,1,0
13487,1,0,0,0,0,0,0,0,0,0
13488,0,0,0,0,0,0,0,0,1,0
13489,0,0,0,0,0,0,0,0,0,1
13490,0,0,0,0,0,0,0,0,0,1
13491,0,0,0,0,0,0,0,0,1,0
13492,0,0,0,0,0,0,0,0,1,0
13493,0,0,0,0,0,0,0,0,1,0
13494,0,0,0,0,0,0,1,0,1,0
13495,1,0,0,0,0,0,0,0,0,0
13496,1,1,0,1,0,0,0,0,1,0
13497,0,0,0,0,0,0,1,0,0,0
13498,0,0,0,0,0,0,1,0,0,0
13499,0,0,0,0,0,0,0,0,0,1
13500,0,0,0,0,0,0,0,0,1,0
13501,0,0,0,0,0,0,0,0,1,0
13502,1,0,0,0,0,0,0,0,1,0
13503,1,0,0,0,0,0,0,0,0,0
13504,0,0,0,0,0,0,0,1,1,0
13505,1,0,0,0,0,0,0,0,1,0
13506,0,1,0,0,0,0,0,0,1,0
13507,0,0,0,0,0,0,0,0,1,0
13508,0,0,0,0,0,0,1,0,0,0
13509,0,0,0,0,0,0,0,0,1,0
13510,1,0,0,0,0,0,0,0,0,0
13511,1,0,0,0,0,0,0,0,1,0
13512,0,0,0,0,0,0,0,0,0,1
13513,0,0,0,0,0,0,0,0,1,0
13514,0,0,1,0,0,0,0,0,0,0
13515,0,0,0,0,0,0,1,0,0,0
13516,0,0,0,0,0,0,0,0,1,0
13517,0,0,0,0,0,0,0,0,1,0
13518,1,0,0,0,0,0,0,0,0,0
13519,1,0,0,0,0,0,0,0,0,0
13520,0,0,0,0,0,0,0,0,1,0
13521,0,0,0,0,0,0,1,0,0,0
13522,0,0,0,0,0,0,0,0,1,0
13523,1,0,0,0,0,0,1,0,0,0
13524,0,0,0,0,0,0,0,0,0,1
13525,0,1,0,0,0,0,0,0,1,0
13526,0,0,0,0,0,0,0,0,1,0
13527,0,0,0,0,0,0,0,1,1,0
13529,0,0,0,0,0,0,0,0,1,0
13530,0,0,0,0,0,0,0,0,1,0
13531,0,0,0,0,0,0,0,0,1,0
13532,0,0,0,0,0,0,0,0,0,1
13533,0,0,0,0,0,0,0,0,1,0
13534,0,0,0,0,0,0,1,0,0,0
13535,0,0,0,0,0,0,0,0,1,0
13536,1,0,0,1,0,0,0,0,1,0
13537,0,0,0,0,0,0,0,1,0,0
13538,0,0,0,0,0,0,0,0,0,1
13539,0,0,0,0,0,0,0,0,1,0
13540,0,0,0,0,0,0,0,0,0,1
13541,0,0,0,0,0,0,0,0,1,0
13542,0,0,0,0,0,0,0,0,1,0
13543,0,0,0,0,0,0,0,0,1,0
13544,0,0,0,0,0,0,0,0,1,0
13545,0,0,0,0,0,1,0,0,1,0
13546,1,0,0,0,0,0,0,1,0,0
13547,0,0,0,0,0,0,0,0,1,0
13548,1,1,0,0,0,0,0,0,1,0
13549,0,0,0,1,0,0,0,0,0,0
13550,0,0,0,0,0,0,0,0,0,1
13551,0,0,0,0,0,0,0,0,1,0
13552,1,0,0,0,0,0,0,0,0,0
13553,0,0,0,0,0,0,0,0,1,0
13554,0,0,0,0,0,0,0,0,1,0
13555,0,0,0,0,0,0,0,0,0,1
13556,0,0,0,0,0,0,0,0,1,0
13557,1,0,0,0,0,0,0,0,0,0
13558,1,0,0,0,0,0,0,0,0,0
13559,1,0,0,0,0,0,0,1,0,0
13560,0,1,0,0,0,0,0,0,0,0
13561,1,0,0,0,0,0,0,0,1,0
13562,0,0,0,0,0,0,0,1,0,0
13563,0,0,0,0,0,0,0,0,1,0
13564,0,0,0,0,0,0,0,0,1,0
13565,0,0,0,0,0,0,0,0,0,1
13566,0,0,0,0,0,0,0,0,1,0
13567,0,0,0,0,0,0,0,0,1,0
13569,0,0,0,0,0,0,0,0,0,1
13570,0,0,0,0,0,0,0,0,1,0
13571,0,0,0,0,0,0,0,0,1,0
13572,0,0,0,0,0,0,0,0,1,0
13573,0,0,0,0,0,0,0,1,0,0
13574,1,0,0,0,0,0,0,0,0,0
13575,0,0,0,0,0,1,0,0,0,0
13576,0,0,0,0,0,0,0,0,1,0
13577,0,0,0,0,0,0,0,0,1,0
13578,0,0,0,0,0,1,1,1,0,0
13579,1,0,0,0,0,0,0,0,1,0
13580,0,0,0,0,0,0,0,0,1,0
13581,0,1,0,0,0,0,0,0,1,0
13582,0,0,0,0,0,0,0,0,1,0
13583,0,0,0,0,0,0,0,0,1,0
13584,0,0,0,0,0,0,0,0,1,0
13585,1,0,0,1,0,0,0,0,1,0
13586,0,0,0,0,0,0,0,0,1,0
13587,0,0,0,0,0,0,0,0,1,0
13588,0,0,0,0,0,1,0,0,1,0
13589,0,1,0,0,0,0,0,0,1,0
13590,0,0,0,0,0,0,1,0,0,0
13591,0,0,1,0,0,0,0,0,0,0
13592,1,0,0,0,0,0,0,0,1,0
13593,0,0,1,0,0,0,0,0,0,0
13594,1,1,0,0,0,0,0,0,1,0
13595,0,0,0,0,0,0,0,0,1,0
13596,0,0,0,0,0,0,0,1,0,0
13597,1,0,0,0,0,0,0,0,1,0
13598,0,0,0,0,0,0,0,0,1,0
13599,0,0,0,0,0,0,0,0,1,0
13600,0,0,0,0,0,1,0,0,1,0
13601,1,0,0,0,0,0,0,0,0,0
13602,0,0,0,0,0,0,0,0,1,0
13603,0,0,0,0,0,1,0,0,0,0
13604,0,1,0,0,0,0,0,0,1,0
13605,0,0,0,0,0,0,0,0,1,0
13606,1,0,0,0,0,0,0,0,1,0
13607,0,0,0,0,0,1,0,0,1,0
13608,0,0,1,0,0,0,0,0,0,0
13609,0,0,1,0,0,0,0,0,0,0
13610,0,0,0,0,0,0,0,0,1,0
13611,0,0,0,0,0,0,0,0,1,0
13612,0,0,1,0,0,0,0,0,0,0
13613,0,0,0,0,0,0,1,0,1,0
13614,0,0,0,0,0,0,0,0,0,1
13615,0,0,0,0,0,0,0,0,1,0
13616,0,1,0,0,0,0,0,0,0,0
13617,1,0,0,0,0,0,0,0,0,0
13618,0,0,0,0,0,0,0,0,1,0
13619,0,0,0,0,0,0,0,0,1,0
13620,1,0,0,0,0,0,0,0,0,0
13621,0,0,0,0,0,0,0,0,1,0
13622,1,0,0,0,0,0,0,0,0,0
13623,0,0,0,0,0,0,0,0,1,0
13624,0,0,0,0,0,0,0,0,1,0
13625,0,0,0,0,0,1,0,0,0,0
13626,0,0,0,0,0,0,0,0,0,1
13627,0,0,0,0,0,0,0,0,1,0
13628,1,0,0,0,0,0,0,0,1,0
13629,0,0,0,0,0,0,1,0,0,0
13630,0,0,0,0,0,0,0,0,0,1
13631,1,0,0,0,0,0,0,0,0,0
13632,0,0,0,0,0,0,0,0,1,0
13633,0,0,0,0,0,0,0,0,1,0
13634,0,0,0,0,0,0,1,0,0,0
13635,0,0,0,0,0,0,0,0,1,0
13636,0,0,0,0,0,0,0,0,1,0
13637,1,0,0,0,0,0,0,0,0,0
13638,1,0,0,0,0,0,0,0,0,0
13639,0,0,1,0,0,0,1,0,0,0
13640,0,0,0,0,0,0,1,0,0,0
13641,0,0,0,0,0,0,0,0,1,0
13642,0,0,0,0,0,0,0,0,1,0
13643,0,0,0,0,0,0,0,1,1,0
13644,0,0,0,0,0,0,0,0,1,0
13645,0,0,1,0,0,0,0,0,0,0
13646,0,0,0,0,0,0,0,0,1,0
13647,0,1,0,0,0,0,0,0,1,0
13648,1,0,0,0,0,0,0,0,0,0
13649,0,0,0,0,0,0,0,0,0,1
13650,0,0,0,0,0,0,0,0,1,0
13651,0,0,0,0,0,0,0,0,1,0
13652,1,0,0,0,0,0,0,0,1,0
13653,0,0,0,0,0,0,0,0,1,0
13654,0,0,0,0,0,0,0,0,1,0
13655,0,0,0,0,0,0,0,1,0,0
13656,0,0,0,0,0,0,0,0,1,0
13657,0,0,0,0,0,0,0,0,1,0
13658,0,0,0,0,0,0,0,0,1,0
13659,0,0,0,0,0,0,0,0,1,0
13660,0,0,0,1,0,0,0,0,0,0
13661,0,0,0,0,0,0,0,0,0,1
13662,0,1,0,0,0,0,0,0,1,0
13663,0,0,0,0,0,0,1,0,0,0
13664,1,0,0,0,0,0,0,0,0,0
13665,1,0,0,1,0,0,0,0,0,0
13666,1,0,0,0,0,0,0,0,1,0
13667,1,0,0,0,0,0,0,0,1,0
13668,0,0,0,0,0,0,0,0,0,1
13669,0,0,0,0,0,1,0,0,1,0
13670,0,0,0,0,0,1,0,0,0,0
13671,0,0,0,0,0,1,0,0,0,0
13672,0,0,0,0,0,0,0,1,0,0
13673,0,0,0,0,0,1,0,0,0,0
13674,0,0,0,0,0,0,0,0,0,1
13675,0,0,0,0,0,0,0,0,1,0
13676,1,0,0,0,0,0,0,0,0,0
13677,0,0,0,0,0,0,0,0,1,0
13678,0,0,0,0,1,0,1,0,0,0
13679,0,1,0,0,0,1,0,0,1,0
13680,1,0,0,0,0,0,0,0,0,0
13681,0,0,0,0,0,0,0,0,1,0
13682,0,0,0,0,0,0,0,0,1,0
13683,0,0,0,0,0,0,0,0,0,1
13684,0,0,0,0,0,0,1,0,0,0
13685,0,1,0,0,0,0,0,0,1,0
13686,0,0,0,0,0,0,0,0,1,0
13687,0,0,1,0,0,0,0,0,0,0
13688,0,0,0,0,0,0,0,0,1,0
13689,0,0,0,0,0,0,0,0,1,0
13690,0,0,0,0,0,0,0,0,1,0
13691,0,0,0,0,0,0,0,0,1,0
13692,1,0,0,0,0,0,0,0,1,0
13693,0,0,0,0,0,0,0,0,1,0
13694,0,0,0,0,0,0,0,0,1,0
13695,0,0,0,0,0,0,0,1,0,0
13696,1,0,0,0,0,0,1,0,0,0
13697,0,0,0,0,0,0,1,0,1,0
13698,0,0,0,0,0,0,0,0,1,0
13699,1,0,0,0,0,0,0,0,0,0
13700,0,0,0,0,0,0,1,1,0,0
13701,1,0,0,0,0,0,0,0,0,0
13702,0,0,0,0,0,0,0,0,1,0
13703,0,0,0,0,0,0,0,0,1,0
13704,1,0,0,0,0,0,0,0,1,0
13706,0,0,0,0,0,0,0,0,1,0
13707,1,0,0,0,0,0,0,0,0,0
13708,0,0,0,0,0,0,0,0,1,0
13709,0,0,0,0,0,0,0,0,1,0
13710,0,0,0,0,0,0,0,0,0,1
13711,0,1,0,0,0,0,0,0,1,0
13712,0,0,0,0,0,0,0,0,0,1
13713,0,0,0,0,0,0,0,0,1,0
13714,0,0,0,0,0,0,0,0,1,0
13715,0,0,0,0,0,0,1,0,0,0
13716,0,0,0,0,0,0,0,0,0,1
13717,0,0,0,0,0,0,0,0,1,0
13718,0,1,0,0,0,0,0,0,0,0
13719,0,0,0,0,0,0,0,0,1,0
13720,0,0,0,0,0,0,0,1,0,0
13721,0,0,0,0,0,0,0,0,1,0
13722,0,0,0,0,0,1,0,0,1,0
13723,0,0,0,0,0,0,0,0,0,1
13724,0,0,0,0,0,0,0,0,0,1
13725,0,0,0,0,0,0,0,0,1,0
13726,0,0,0,0,0,0,1,0,1,0
13727,1,0,0,0,0,0,0,0,1,0
13728,0,0,0,0,0,0,0,0,1,0
13729,0,0,0,0,0,1,0,0,1,0
13730,0,0,0,0,0,0,0,1,0,0
13731,1,0,0,0,0,0,0,0,1,0
13732,0,0,0,0,0,0,0,0,1,0
13733,0,0,0,0,1,0,1,0,0,0
13734,0,0,1,0,0,0,0,0,0,0
13735,1,0,0,0,0,0,0,0,0,0
13736,0,0,0,0,0,0,0,0,0,1
13737,0,0,0,0,0,0,0,0,0,1
13738,0,0,0,0,0,0,0,1,0,0
13739,0,1,0,0,0,0,0,0,1,0
13740,0,0,0,0,0,0,1,0,0,0
13741,0,0,0,0,0,0,0,0,0,1
13742,1,0,0,0,0,0,0,0,1,0
13743,0,0,0,0,0,0,0,0,1,0
13744,0,0,0,0,0,0,0,0,1,0
13745,0,0,0,0,0,0,1,1,0,0
13746,0,0,0,0,0,0,0,0,1,0
13747,0,0,0,0,0,0,1,1,0,0
13748,1,0,0,0,0,0,1,0,0,0
13749,0,0,0,0,0,0,0,0,1,0
13750,0,1,0,0,0,0,0,0,1,0
13751,0,0,0,0,0,0,0,0,1,0
13752,0,0,0,0,0,0,0,0,1,0
13753,0,0,0,0,0,0,0,0,1,0
13754,0,0,0,0,0,0,0,0,0,1
13755,1,0,0,0,0,0,0,0,1,0
13756,0,1,0,0,0,0,0,0,0,0
13757,0,0,0,0,0,0,0,0,1,0
13758,0,0,0,0,0,0,0,0,0,1
13759,0,0,0,0,0,0,0,0,0,1
13760,0,0,0,1,0,0,1,0,0,0
13761,0,0,0,0,0,0,0,0,1,0
13762,0,0,0,0,0,0,0,0,1,0
13763,0,0,0,0,0,0,0,0,1,0
13764,1,0,0,0,0,0,0,0,0,0
13765,1,0,0,0,0,0,0,0,0,0
13766,1,0,0,0,0,0,0,0,0,0
13767,0,0,0,0,0,0,1,1,0,0
13768,1,0,0,0,0,0,1,0,0,0
13769,0,0,1,0,0,0,0,0,0,0
13770,1,0,0,0,0,0,0,0,0,0
13771,0,0,0,0,0,0,0,0,1,0
13772,1,0,0,0,0,0,0,0,0,0
13773,0,0,0,0,0,0,0,0,0,1
13774,0,0,0,0,0,0,0,0,1,0
13775,0,1,0,0,0,0,0,0,1,0
13776,1,0,0,0,0,0,0,0,0,0
13777,0,0,0,0,0,0,0,0,0,1
13778,0,0,1,0,0,0,0,0,0,0
13779,0,0,0,0,0,0,0,0,0,1
13780,0,0,0,0,0,0,0,0,0,1
13781,0,0,0,0,0,0,0,0,1,0
13782,0,0,0,0,0,0,0,0,1,0
13783,0,0,0,0,0,0,0,0,1,0
13784,0,1,0,0,0,0,0,0,0,0
13785,1,0,0,0,0,0,0,0,0,0
13786,0,0,0,0,0,0,0,0,1,0
13787,0,0,0,0,0,0,0,0,1,0
13788,0,0,0,0,0,1,0,0,1,0
13789,1,0,0,0,0,0,0,0,1,0
13790,0,0,0,0,0,0,0,1,0,0
13791,1,0,0,0,0,0,0,0,0,0
13792,0,0,0,0,0,0,0,0,1,0
13793,0,0,0,0,0,0,0,1,0,0
13794,0,0,0,0,0,0,0,1,0,0
13795,0,0,0,0,0,0,0,0,1,0
13796,0,0,0,0,0,0,0,0,1,0
13797,0,0,0,0,0,0,0,0,0,1
13798,0,0,0,0,0,0,1,0,0,0
13799,0,1,0,0,0,0,0,0,1,0
13800,0,0,0,0,0,0,0,1,1,0
13801,1,0,0,0,0,0,0,0,0,0
13802,1,0,0,0,0,0,0,0,0,0
13803,0,0,0,0,0,0,0,0,0,1
13804,0,0,0,0,0,0,0,0,1,0
13805,0,0,0,0,0,0,0,0,1,0
13806,1,0,0,0,0,0,0,0,0,0
13807,0,0,0,0,0,0,0,0,1,0
13808,0,0,0,0,0,0,0,0,1,0
13809,1,0,0,0,0,0,0,0,0,0
13810,0,0,0,0,0,0,0,1,0,0
13811,0,0,0,0,0,0,0,0,0,1
13812,0,0,0,0,0,0,0,1,0,0
13813,0,0,0,0,0,0,0,0,1,0
13814,1,0,0,0,0,0,0,0,0,0
13815,0,0,0,0,0,0,0,0,1,0
13816,0,0,0,0,0,0,1,0,1,0
13817,0,0,0,0,0,0,0,0,0,1
13818,0,1,0,0,0,0,0,0,1,0
13819,0,0,0,0,0,0,0,0,1,0
13820,0,0,0,0,0,0,0,0,0,1
13821,0,0,0,0,0,0,0,1,0,0
